barcode,collNo_Text,collector_Text,collrTeam_Text,county,family,genus,herbariumCode,herbariumDetailsUrl,collectionID,infraspecies,infraspecies_Author1_Text,infraspecies_Author2_Text,photoExists,plantID,rank,species,species_Author1_Text,species_Author2_Text,Collection Date,Locality,DetDate_Text,Habitat,RepState1,RepState2,RepState3,RepState4,Type,PlDescr,Frequency,elevL,ElevH,ElevUnits,Endangered,Named_Place,LongDecL,LatDecL
264116,793,R. Chicone,"R. Wunderlich, L. Penney",Pasco Co.,Gentianaceae,Sabatia,null,null,99522,null,null,null,TRUE,2857,null,calycina,Lam.,A. Heller,05/08/2011,"Withlacoochee River Park, adjacent to SW side of Withlacoochee River, ca. 600 ft. S of Summer Lake Road bridge.",null,"Mature Taxodium - Nyssa association, hydric floodplain.",Flower,null,null,null,null,null,null,null,null,null,FALSE,null,-82.1253,28.3514
214443,16419,S. L. Orzell,E.L. Bridges,Sumter Co.,Gentianaceae,Sabatia,null,null,99519,null,null,null,TRUE,2857,null,calycina,Lam.,A. Heller,04/29/1991,"N side of Center Grade Road, ca. 1.3 mi. E of junction FL 471, near Weeks Pond and N of Gator Hole Slough, ca. 7.7 mi. S of junction FL 50 at Tarrytown. T23S, R23E, Sec. 29, NW¼.",null,Roadside through wet marly pine flatwoods and cypress [Taxodium] pond edge. Soils - Vero (Alfic Haplaquods).,Flower,null,null,null,null,null,null,90,92,ft,FALSE,Withlacoochee State Forest,-82.03611111,28.45833333
120507,2143,P. Genelle,G. Fleming,Sumter Co.,Gentianaceae,Sabatia,null,null,99704,null,null,null,TRUE,2421,null,decandra,Walter,R. M. Harper,06/28/1975,Cabbage Head Road.,Jan 2008,"Moist edge of lake, sandy soil.",Flower,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-81.8167,28.35
240468,19773,S. L. Orzell,E.L. Bridges,Sumter Co.,Gentianaceae,Sabatia,null,null,99802,null,null,null,TRUE,2421,null,decandra,Walter,R. M. Harper,06/29/1992,"N side of Center Grade Road, ca. 1.3 mi. E of junction FL 471, near Weeks Pond and N of Gator Hole Slough, ca. 7.7 mi. S of junction FL 50 at Tarrytown. T23S, R23E, Sec 29, NW¼.",Jan 2008,Open cypress [Taxodium] depression with grassy groundcover. Soils - Vero (Alfic Haplaquods).,Flower,null,null,null,null,null,null,90,92,ft,FALSE,Withlacoochee State Forest,-82.03611111,28.45833333
120508,2165,P. Genelle,G. Fleming,Sumter Co.,Gentianaceae,Sabatia,null,null,99927,null,null,null,TRUE,2356,null,grandiflora,A. Gray,Small,06/28/1975,Cabbage Head Road.,null,Wet meadow.,Flower,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-81.8167,28.35
193373,87,C. vanHoek,,Pasco Co.,Poaceae,Saccharum,null,null,46323,null,null,null,TRUE,2649,null,baldwinii,Spreng.,null,10/26/1987,"E bank of the Withlacoochee River, 2.5 mi. E of Lacoochee. T23S, R22E, Sec. 19.",null,null,Fertile,null,null,null,null,null,null,null,null,null,FALSE,null,-82.172029,28.465832
208661,387,C. vanHoek,S. Petty,Hernando Co.,Poaceae,Saccharum,null,null,46330,null,null,null,TRUE,2649,null,baldwinii,Spreng.,null,12/03/1993,Just S of Withlacoochee River; Withlacoochee State Forest.,null,null,Fertile,null,null,null,null,null,null,null,null,null,FALSE,Silver Lake Recreation Area,-81.8167,28.35
178403,s.n.,T. F. Rochow,,Polk Co.,Poaceae,Saccharum,null,null,46338,null,null,null,TRUE,2649,null,baldwinii,Spreng.,null,10/11/1983,"NE of US 98, along Withlacoochee River.",1987,null,Fertile,null,null,null,null,null,null,null,null,null,FALSE,null,-81.8167,28.35
161053,354,G. Robinson,,Sumter Co.,Poaceae,Saccharum,null,null,9489,null,null,null,TRUE,3329,null,giganteum,Walter,Pers.,09/29/1981,"Along the Little Withlacoochee River, ca. 5 mi. SE of Tarrytown.  T23S, R23E, Sec. 9, NW¼.",1987,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,-82.05,28.55
253086,2567,J. M. Kunzer,"G. Dauphin, C. Eckert",Polk Co.,Poaceae,Saccharum,null,null,45671,null,null,null,TRUE,3329,null,giganteum,Walter,Pers.,09/26/2008,"Ca. 2.5 km SSE of FL 471 bridge over the Withlacoochee River, ca. 5.1 km NNE of the junction of FL 471 and US 98.",null,Disturbed Taxodium swamp.,Fertile,null,null,null,null,"Culms erect, ca. 3 m tall.",null,null,null,null,FALSE,Colt Creek State Park,-82.04444444,28.29305556
253023,2342,J. M. Kunzer,,Polk Co.,Poaceae,Sacciolepis,null,null,46243,null,null,null,TRUE,1503,null,indica,L.,Chase,04/03/2008,"Ca. 1.2 km SE of FL 471 bridge over the Withlacoochee River, ca. 6 km NNE of the FL 471 and US 98 junction.",null,Poorly-drained flatwoods.,Fertile,null,null,null,null,null,null,null,null,null,FALSE,Colt Creek State Park,-81.8167,28.35
161038,351,G. Robinson,,Sumter Co.,Poaceae,Sacciolepis,null,null,46023,null,null,null,TRUE,3534,null,striata,L.,Nash,09/29/1981,"Along the Little Withlacoochee River, ca. 5 mi. SE of Tarrytown. T23S, R23E, Sec. 9, NW¼.",Oct 1993,Cypress [Taxodium] slough.,Fertile,null,null,null,null,null,null,null,null,null,FALSE,null,-82.05,28.55
208163,367,C. vanHoek,,Citrus Co.,Orchidaceae,Sacoila,null,null,6581,lanceolata,null,null,TRUE,2298,var.,lanceolata,Aubl.,Garay,07/02/1993,Contact USF Herbarium if additional information is required,1993,Grassy roadside.,Flower,Immature Fruit,null,null,null,null,null,null,null,null,TRUE,Withlacoochee State Forest,null,null
299728,1180,C. F. Caudle,"M.L. GIlbert, M.S. Tisdale",Polk Co.,Rhamnaceae,Sageretia,null,null,231594,null,null,null,TRUE,2024,null,minutiflora,Michx.,C. Mohr,05/25/1963,"Withlacoochee River, 2R Ranch.",14-Jun-2024,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,-81.8167,28.35
246573,2505,J. M. Kunzer,"A. Bard, J. Stout, A. Franck",Polk Co.,Rhamnaceae,Sageretia,null,null,83623,null,null,null,TRUE,2024,null,minutiflora,Michx.,C. Mohr,09/03/2008,"Ca. 4.4 km SSE of the FL 471 bridge over the Withlacoochee River, ca. 4 km NE of the junction of FL 471 and US 98.",null,Mesic hammock.,Flower,null,null,null,null,null,null,null,null,null,FALSE,Colt Creek State Park,-82.0325,28.27666667
55475,26023,O. K. Lakela,"R. Lassiter, J.A. Lassiter",Citrus Co.,Rhamnaceae,Sageretia,null,null,83620,null,null,null,TRUE,2024,null,minutiflora,Michx.,C. Mohr,06/03/1963,"Withlacoochee River, E of Pineola.",1981,Limestone formations; remnants of ancient fern grottoes and associations of notably large trees.,null,null,null,null,null,Sterile shrubs at base level rocks.,null,null,null,null,FALSE,null,-82.272868,28.688879
236981,3300,M. T. Strong,,Sumter Co.,Alismataceae,Sagittaria,null,null,105364,null,null,null,TRUE,2147,null,filiformis,J. G. Sm.,null,01/03/2004,"Wild Cow Prairie, E of I-75/FL 93, 3 km NE of Croom and 2.7 km N of Withlacoochee River.",Mar 2004,"Shallow, seasonal pond.",Fertile,null,null,null,null,Submersed aquatic; flowers emersed just above water level; petals white.,null,null,null,null,FALSE,null,-82.2167,28.5833
185038,10377,B. F. Hansen,"R.P. Wunderlin, N. Mawhinney",Sumter Co.,Alismataceae,Sagittaria,null,null,105567,chapmanii,J. G. Sm.,null,TRUE,2481,var.,graminea,Michx.,null,04/02/1985,"1 mi. off FL 48, ca. 1 mi. E of Withlacoochee River; 3 mi. NW of Wahoo. T20S, R21E, Sec. 20, SE of SE.",2000,Dirt road.,Fertile,null,null,null,null,null,null,null,null,null,FALSE,null,-82.1833,28.6833
27754,8020,G. R. Cooley,"A.S. Pease, O. Lakela",Sumter Co.,Alismataceae,Sagittaria,null,null,105583,chapmanii,J. G. Sm.,null,TRUE,2481,var.,graminea,Michx.,null,04/05/1961,Withlacoochee Development Project.,2000,Ditches of longleaf pine [Pinus palustris] forest.,Fertile,null,null,null,null,Flowers white.,null,null,null,null,FALSE,null,-81.8167,28.35
253020,2374,J. M. Kunzer,B.F. Hansen,Polk Co.,Alismataceae,Sagittaria,null,null,105476,chapmanii,J. G. Sm.,null,TRUE,2481,var.,graminea,Michx.,null,04/15/2008,"Ca. 2.6 km SE of FL 471 bridge over the Withlacoochee River, ca. 5.3 km NNE of junction FL 471 and US 98.",null,Hydric hammock.,Fertile,null,null,null,null,null,null,null,null,null,FALSE,Colt Creek State Park,-82.03972222,28.29388889
105087,1852,P. Genelle,G. Fleming,Hernando Co.,Alismataceae,Sagittaria,null,null,105580,chapmanii,J. G. Sm.,null,TRUE,2481,var.,graminea,Michx.,null,05/20/1973,"Withlacoochee State Forest, Tower Road.",2000,Damp bog in water.,Fertile,null,null,null,null,null,null,null,null,null,FALSE,null,-81.8167,28.35
122544,2149,P. Genelle,G. Fleming,Sumter Co.,Alismataceae,Sagittaria,null,null,105459,graminea,null,null,TRUE,2217,var.,graminea,Michx.,null,06/28/1975,"Withlacoochee State Forest, Cabbage Head Road.",2000,"Moist edge of lake, sandy soil.",Fertile,null,null,null,null,null,null,null,null,null,FALSE,null,-81.8167,28.35
105102,1865,P. Genelle,G. Fleming,Hernando Co.,Alismataceae,Sagittaria,null,null,105561,graminea,null,null,TRUE,2217,var.,graminea,Michx.,null,05/20/1973,"Withlacoochee State Forest, Richloam section, Yankee Swamp.",2000,"Swamp, full sun, muck.",Fertile,null,null,null,null,null,null,null,null,null,FALSE,null,-82.1,28.5
171762,s.n.,V. Attardi,,Citrus Co.,Alismataceae,Sagittaria,null,null,105676,null,null,null,TRUE,1268,null,kurziana,Gluck,null,04/14/1983,"Near Dunellon, near Lake Rousseau and Withlacoochee River. T16S, R18E, Sec. 34.",2004,River bank.,Fertile,null,null,null,null,null,null,null,null,null,FALSE,null,-81.8167,28.35
105092,1857,P. Genelle,G. Fleming,Hernando Co.,Alismataceae,Sagittaria,null,null,105726,lancifolia,null,null,TRUE,2817,subsp.,lancifolia,L.,null,05/20/1973,"Withlacoochee State Forest, Tower Road.",2000,"Wet ditch, full sun.",Fertile,null,null,null,null,null,null,null,null,null,FALSE,null,-81.8167,28.35
216743,12876,B. F. Hansen,"R.P. Wunderlin, P. Dooris",Hernando Co.,Alismataceae,Sagittaria,null,null,105833,null,null,null,TRUE,2039,null,latifolia,Willd.,null,11/05/1995,"Cypress Lake Preserve; ca. 0.75 mi. E of FL 50 bridge over the Withlacoochee River; ca. 1 mi. W of Ridge Manor. T23S, R21E, Sec. 3, SE¼ of NW¼.",2000,"Swamp lake with floating mats of vegetation, surrounded by cypress [Taxodium] trees.",Fertile,null,null,null,null,null,null,null,null,null,FALSE,null,-81.8167,28.35
288182,460,C. F. Caudle,"M.L. Gilbert, M.S. Tisdale, et al.",Madison Co.,Salicaceae,Salix,null,null,141983,null,null,null,TRUE,4040,null,caroliniana,Michx.,null,06/19/1962,Withlacoochee River Woods.,2016,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,-81.8167,28.35
55474,26022,O. K. Lakela,"R. Lassiter, J.A. Lassiter",Citrus Co.,Lamiaceae,Salvia,null,null,59420,null,null,null,TRUE,1043,null,coccinea,Buc'hoz ex Etl.,null,06/03/1963,"Withlacoochee River, E of Pineola.",null,Limestone formations; remnants of ancient fern grottoes and associations of notably large trees; old excavation area.,Fertile,null,null,null,null,Small colony.,null,null,null,null,FALSE,null,-82.2667,28.6833
253013,2384,J. M. Kunzer,B.F. Hansen,Polk Co.,Lamiaceae,Salvia,null,null,59458,null,null,null,TRUE,3524,null,lyrata,L.,null,04/15/2008,"Ca. 2.6 km SE of FL 471 bridge over the Withlacoochee River, ca. 5.3 km NNE of junction FL 471 and US 98.",null,Pasture edge adjacent to hydric hammock.,Flower,null,null,null,null,null,null,null,null,null,FALSE,Colt Creek State Park,-82.03972222,28.29416667
104725,1754,P. Genelle,G. Fleming,Hernando Co.,Lamiaceae,Salvia,null,null,59507,null,null,null,TRUE,3524,null,lyrata,L.,null,04/22/1973,Croom Road.,null,"Dry, sandy road shoulder in full sun.",Flower,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-82.227588,28.587772
154602,s.n.,T. F. Rochow,,Sumter Co.,Lamiaceae,Salvia,null,null,59465,null,null,null,TRUE,3524,null,lyrata,L.,null,04/03/1980,"Green Swamp, just N of Withlacoochee River.",null,Roadway in hammock area.,Fertile,null,null,null,null,null,null,null,null,null,FALSE,null,-81.8167,28.35
17349,7293,G. R. Cooley,R.J. Eaton,Hernando Co.,Lamiaceae,Salvia,null,null,59628,null,null,null,TRUE,3903,null,serotina,L.,null,04/21/1960,Flood bank of Withlacoochee River.,null,Disturbed ground.,Fertile,null,null,null,null,Flowers strong violet; Munsell hue 10B4/10; center white; odor not pronounced.,null,null,null,null,FALSE,null,-81.8167,28.35
228524,618,J. H. Scudder,,Sumter Co.,Salviniaceae,Salvinia,null,null,30998,null,null,null,TRUE,1336,null,minima,Baker,null,01/18/1989,"E side of FL 471, N side of Little Withlacoochee River.",null,null,null,null,null,null,null,null,null,null,null,null,FALSE,null,-81.8167,28.35
55507,25941,O. K. Lakela,"J.A. Lassiter, R. Lassiter",Citrus Co.,Salviniaceae,Salvinia,null,null,30969,null,null,null,TRUE,1336,null,minima,Baker,null,05/06/1963,"Trails End Road, Withlacoochee River marsh. Boat docks at the Fishing Camp.",Nov 1986,In water-filled boat.,null,null,null,null,null,null,null,null,null,null,FALSE,null,-81.8167,28.35
104758,1784 Cr,P. Genelle,G. Fleming,Hernando Co.,Salviniaceae,Salvinia,null,null,30989,null,null,null,TRUE,1336,null,minima,Baker,null,04/22/1973,Where the Withlacoochee River enters Silver Lake.,Nov 1986,In shallow water in full shade.,null,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-81.8167,28.35
104821,1817,P. Genelle,G. Fleming,Hernando Co.,Adoxaceae,Sambucus,null,null,9212,canadensis,L.,Bolli,TRUE,2186,subsp.,nigra,L.,null,05/06/1973,"Richloam section, Tower Road.",Jan 2004,"Damp, sandy loam, shaded.",Flower,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-82.1,28.5
83011,9189,"C. E. Wood, Jr.","K.A. Wilson, G.R. Cooley",Levy Co.,Samolaceae,Samolus,null,null,101249,null,null,null,TRUE,2241,null,ebracteatus,Kunth,null,05/04/1959,"Small island of ""Dog-Tooth"" limestone W of Hodges Island; Withlacoochee Bay. T16S, R15E, Sec. 35, SW¼.",1993,"In pickets in limestone; scrub of Juniperus, Sabal, Eugenia, Torrubia, Yucca, Opuntia.",Flower,null,null,null,null,"Perianth white to pinksih, foliage glaucous.",null,null,null,null,FALSE,null,-84.6667,30.2333
292383,1134,C. F. Caudle,"M.G. Gilbert, M.S. Tisdale",Pasco Co.,Samolaceae,Samolus,null,null,151981,parviflorus,Raf.,Hultén,TRUE,971,subsp.,valerandi,L.,null,05/25/1963,"2-R Ranch, Withlacoochee River.",2016,null,Flower,null,null,null,null,null,null,null,null,null,FALSE,null,-82.172029,28.465832
27392,8023,G. R. Cooley,"A.S. Pease, O. Lakela",Sumter Co.,Samolaceae,Samolus,null,null,101340,parviflorus,Raf.,Hultén,TRUE,971,subsp.,valerandi,L.,null,04/05/1961,Withlacoochee Development Project.,16-Jun-2014,Wet pathway through longleaf pine [Pinus palustris] forest.,null,null,null,null,null,Plant tender; flowers white.,null,null,null,null,FALSE,null,-81.8167,28.35
3620,5794,G. R. Cooley,"J. Monachino, R.J. Eaton",Sumter Co.,Samolaceae,Samolus,null,null,101609,parviflorus,Raf.,Hultén,TRUE,971,subsp.,valerandi,L.,null,03/25/1958,Near US 41.,Jun 2014,Wet shady upper floodbanks.,Flower,null,null,null,null,Petals white.,null,null,null,null,FALSE,Withlacoochee River,-81.8167,28.35
300109,s.n.,J. H. Willson,,Sumter Co.,Samolaceae,Samolus,null,null,235441,parviflorus,Raf.,Hultén,TRUE,971,subsp.,valerandi,L.,null,03/08/1973,"Rowell Highway, N side of Withlacoochee Bridge.",2018,River bank.,Flower,null,null,null,null,null,null,null,null,null,FALSE,null,-81.8167,28.35
253026,2368,J. M. Kunzer,B.F. Hansen,Polk Co.,Samolaceae,Samolus,null,null,101441,parviflorus,Raf.,Hultén,TRUE,971,subsp.,valerandi,L.,null,04/15/2008,"Ca. 2.6 km SE of FL 471 bridge over the Withlacoochee River, ca. 5.3 km NNE of junction FL 471 and US 98.",null,Bank of creek.,Flower,null,null,null,null,null,null,null,null,null,FALSE,Colt Creek State Park,-82.03972222,28.29388889
55404,25922,O. K. Lakela,"R. Lassiter, J.A. Lassiter",Citrus Co.,Samolaceae,Samolus,null,null,101494,parviflorus,Raf.,Hultén,TRUE,971,subsp.,valerandi,L.,null,05/06/1963,E of Pineola.,Jun 2014,Remnants of ancient fern grottoes and associations of notably large trees; along margins of terrace; limestone formations.,Flower,null,null,null,null,Few.,null,null,null,null,FALSE,Withlacoochee River,-82.2667,28.6833
104828,1824,P. Genelle,G. Fleming,Sumter Co.,Samolaceae,Samolus,null,null,101600,parviflorus,Raf.,Hultén,TRUE,971,subsp.,valerandi,L.,null,05/05/1973,River Road.,Jun 2014,"Full sun, sandy pinelands.",Flower,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-81.8167,28.35
55423,25934,O. K. Lakela,"R. Lassiter, J.A. Lassiter",Citrus Co.,Apiaceae,Sanicula,null,null,61540,null,null,null,TRUE,3572,null,canadensis,L.,null,05/09/1963,"Withlacoochee River, E of Pineola.",Aug 2011,Limestone formations on river terrace; remnants of ancient fern grottoes and associations of notably large trees.,Fertile,null,null,null,null,Common.,null,null,null,null,FALSE,null,-82.2667,28.6833
214504,16402,S. L. Orzell,E.L. Bridges,Sumter Co.,Apiaceae,Sanicula,null,null,61505,null,null,null,TRUE,3572,null,canadensis,L.,null,04/29/1991,"N side of Center Grade Road, ca. 1.3 mi. E of its junction with FL 471, near Weeks Pond and N of Gator Hole Slough, ca. 7.7 mi. S of the junction with FL 50 at Tarrytown.  T23S, R23E, Sec. 29, NW¼.",null,Hydric hammock.  Soils - Vero (Alfic Haplaquods).,Fertile,null,null,null,null,null,null,90,92,ft,FALSE,Withlacoochee State Forest,-82.03611111,28.45833333
83022,9221,C. E. Wood,"K.A. Wilson, G.R. Cooley",Levy Co.,Sapindaceae,Sapindus,null,null,17640,null,null,null,TRUE,5026,null,marginatus,Willd.,null,05/04/1959,"At Port Inglis (abandoned settlement) near mouth of Withlacoochee River. T17S, R15E, Sec. 14.",23-Jun-2022,In scrub near abandoned house.,Bud,null,null,null,null,"Shrub or small tree to 20 ft. tall, with gray bark and shining leaves; flower buds greenish. Abundant.",null,null,null,null,FALSE,Chambers Island,-82.668716,29.030251
55269,26039,O. K. Lakela,"R. Lassiter, J.A. Lassiter",Citrus Co.,Sapindaceae,Sapindus,null,null,17651,null,null,null,TRUE,5026,null,marginatus,Willd.,null,3 June,Withlacoochee River E of Pineola.,May 2024,Limestone formations. Remnants of ancient fern grottoes and associations of notably large trees.,Fruit,null,null,null,null,Seedling trees and fruits beneath tall trees.,null,null,null,null,FALSE,null,-82.2667,28.6833
55270,25915,O. K. Lakela,"R. Lassiter, J.A. Lassiter",Citrus Co.,Sapindaceae,Sapindus,null,null,17636,null,null,null,TRUE,5026,null,marginatus,Willd.,null,05/06/1963,"Withlacoochee River, E of Pineola.",May 2024,Limestone formations. Remnants of ancient fern grottoes and associations of notably large trees.,null,null,null,null,null,Trees to 8 m tall; only sterile sprays obtainable; many young trees noted.,null,null,null,null,FALSE,null,-82.272868,28.688879
189174,s.n.,C. vanHoek,,Hernando Co.,Lauraceae,Sassafras,null,null,26241,null,null,null,TRUE,3759,null,albidum,Nutt.,Nees,04/14/1986,"A-B trailhead, Croom Hiking Trail. T22S, R20E, Sec. 3.",null,null,null,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-82.227588,28.587772
27817,8012,G. R. Cooley,"A.S. Pease, O.K. Lakela",Sumter Co.,Saururaceae,Saururus,null,null,30905,null,null,null,TRUE,3598,null,cernuus,L.,null,04/05/1961,Withlacoochee Development Project.,null,"In ditch of longleaf pine [Pinus palustris], oak forest.",Flower,null,null,null,null,Flowers white to cream; rhizome fragrant.,null,null,null,null,FALSE,null,-81.8167,28.35
104819,1815RI,P. Genelle,G. Fleming,Hernando Co.,Saururaceae,Saururus,null,null,30909,null,null,null,TRUE,3598,null,cernuus,L.,null,05/06/1973,"Richloam section, Tower Road.",null,Wet roadside ditch.,Flower,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-82.1,28.5
221088,971,C. vanHoek,S. Petty,Citrus Co.,Poaceae,Schizachyrium,null,null,45972,null,null,null,TRUE,597,null,sanguineum,Retz.,Alston,09/20/1997,"Withlacoochee State Forest; E side of Township Road 5, just S of the Township Road 14 intersection.",null,"Open, disturbed sandhill areas.",Fertile,null,null,null,null,null,null,null,null,null,FALSE,Citrus Wildlife Management Area,-82.45,28.8667
234784,s.n.,W. K. Taylor,,Hernando Co.,Poaceae,Schizachyrium,null,null,45978,null,null,null,TRUE,597,null,sanguineum,Retz.,Alston,11/02/2002,Croom Tract.,null,Sandhill.,Fertile,null,null,null,null,null,null,null,null,null,FALSE,Withlacoochee State Forest,-82.227588,28.587772
